user_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment
50132,516,1,204.5,2,2,4,224,At Risk
14377,441,1,234.44999980926514,2,2,4,224,At Risk
26692,613,1,415.98999977111816,2,2,4,224,At Risk
17339,464,1,233.98000144958496,2,2,4,224,At Risk
3568,762,1,177.71000099182129,2,2,4,224,At Risk
46936,422,1,405.260009765625,2,2,4,224,At Risk
38445,442,1,189.54999828338623,2,2,4,224,At Risk
56613,494,1,237.95999908447266,2,2,4,224,At Risk
9227,741,1,347.45000076293945,2,2,4,224,At Risk
18962,457,1,168.17000007629395,2,2,4,224,At Risk
18878,664,1,248.97999572753903,2,2,4,224,At Risk
45168,480,1,369.61999893188477,2,2,4,224,At Risk
28175,427,1,181.48000144958496,2,2,4,224,At Risk
92341,690,1,178.46999931335449,2,2,4,224,At Risk
79601,582,1,188.99000549316409,2,2,4,224,At Risk
89845,422,1,162.5,2,2,4,224,At Risk
34389,769,1,385.27000045776367,2,2,4,224,At Risk
36206,518,1,199.99000549316409,2,2,4,224,At Risk
83818,507,1,258.98000526428223,2,2,4,224,At Risk
90121,492,1,165.98999977111816,2,2,4,224,At Risk
12990,568,1,250.44000244140625,2,2,4,224,At Risk
50592,797,1,435.48999786376953,2,2,4,224,At Risk
14953,619,1,438.90000152587891,2,2,4,224,At Risk
20463,791,1,903,2,2,4,224,At Risk
36390,466,1,236.97999572753903,2,2,4,224,At Risk
72022,438,1,350.48000144958496,2,2,4,224,At Risk
25065,746,1,490.94999694824219,2,2,4,224,At Risk
27569,457,1,182.94999694824219,2,2,4,224,At Risk
30571,696,1,169.3799991607666,2,2,4,224,At Risk
56688,717,1,182,2,2,4,224,At Risk
10718,650,1,280,2,2,4,224,At Risk
58741,709,1,903,2,2,4,224,At Risk
55034,446,1,224,2,2,4,224,At Risk
5193,674,1,219.0099983215332,2,2,4,224,At Risk
5212,482,1,217.55000305175781,2,2,4,224,At Risk
49789,419,1,188.94999694824216,2,2,4,224,At Risk
858,454,1,359.49000549316406,2,2,4,224,At Risk
63232,797,1,183.54999542236328,2,2,4,224,At Risk
40406,415,1,185,2,2,4,224,At Risk
33905,706,1,202.99000549316409,2,2,4,224,At Risk
87681,692,1,188,2,2,4,224,At Risk
70523,546,1,246.47999954223633,2,2,4,224,At Risk
49318,735,1,164.1199951171875,2,2,4,224,At Risk
68096,572,1,168.40000152587891,2,2,4,224,At Risk
60922,603,1,404.44999694824219,2,2,4,224,At Risk
17599,658,1,194.98999977111816,2,2,4,224,At Risk
78004,704,1,312.88999938964844,2,2,4,224,At Risk
50821,675,1,242.68000030517578,2,2,4,224,At Risk
95029,679,1,193.98000526428223,2,2,4,224,At Risk
48584,586,1,429,2,2,4,224,At Risk
89374,810,1,167.97999954223633,2,2,4,224,At Risk
63194,723,1,164.84000205993652,2,2,4,224,At Risk
81599,530,1,161.14000129699707,2,2,4,224,At Risk
8177,584,1,185,2,2,4,224,At Risk
84258,770,1,164.36999893188477,2,2,4,224,At Risk
70438,434,1,389.15000343322754,2,2,4,224,At Risk
11352,537,1,202.99000549316409,2,2,4,224,At Risk
79336,585,1,339.17000389099121,2,2,4,224,At Risk
41585,422,1,189.44999694824219,2,2,4,224,At Risk
89360,516,1,256.93000030517578,2,2,4,224,At Risk
15885,786,1,208,2,2,4,224,At Risk
64558,788,1,165.76000022888184,2,2,4,224,At Risk
95123,473,1,164,2,2,4,224,At Risk
19541,697,1,163.98999786376953,2,2,4,224,At Risk
97426,628,1,176,2,2,4,224,At Risk
22589,500,1,430.97999954223633,2,2,4,224,At Risk
4431,447,1,173.98999786376953,2,2,4,224,At Risk
92985,531,1,166.60000228881836,2,2,4,224,At Risk
70148,682,1,307.88999938964844,2,2,4,224,At Risk
5237,664,1,163.96000671386719,2,2,4,224,At Risk
61966,757,1,345.6299991607666,2,2,4,224,At Risk
26824,472,1,211,2,2,4,224,At Risk
65347,790,1,388.58000183105469,2,2,4,224,At Risk
94831,688,1,236,2,2,4,224,At Risk
41952,570,1,275,2,2,4,224,At Risk
61811,594,1,362.93000030517578,2,2,4,224,At Risk
78057,568,1,189.97999954223633,2,2,4,224,At Risk
90886,636,1,190.68999862670898,2,2,4,224,At Risk
12288,664,1,177,2,2,4,224,At Risk
32031,606,1,226.97999572753903,2,2,4,224,At Risk
71905,508,1,188.39000701904297,2,2,4,224,At Risk
30660,477,1,311.42999982833862,2,2,4,224,At Risk
81484,444,1,320.92999267578125,2,2,4,224,At Risk
95258,527,1,169.99000549316406,2,2,4,224,At Risk
99544,415,1,438,2,2,4,224,At Risk
12369,560,1,194,2,2,4,224,At Risk
2549,607,1,175,2,2,4,224,At Risk
64268,627,1,184.94000244140625,2,2,4,224,At Risk
55,471,1,246,2,2,4,224,At Risk
53387,541,1,260.97000122070312,2,2,4,224,At Risk
76107,694,1,340.66999816894531,2,2,4,224,At Risk
77855,528,1,220.56999969482422,2,2,4,224,At Risk
35939,668,1,279.43999671936035,2,2,4,224,At Risk
92591,456,1,282.65999603271484,2,2,4,224,At Risk
48560,425,1,242,2,2,4,224,At Risk
78022,722,1,173.47000122070312,2,2,4,224,At Risk
12454,703,1,248.97999572753903,2,2,4,224,At Risk
34362,735,1,198,2,2,4,224,At Risk
30061,427,1,217,2,2,4,224,At Risk
42442,676,1,265,2,2,4,224,At Risk
95665,559,1,219,2,2,4,224,At Risk
65500,598,1,300,2,2,4,224,At Risk
32828,522,1,313.72000122070312,2,2,4,224,At Risk
891,621,1,190.91999626159668,2,2,4,224,At Risk
40162,598,1,375.68000411987305,2,2,4,224,At Risk
59570,619,1,211,2,2,4,224,At Risk
6443,626,1,206.02999877929688,2,2,4,224,At Risk
29083,489,1,248,2,2,4,224,At Risk
83844,713,1,321.71000671386719,2,2,4,224,At Risk
64694,786,1,258.16999435424805,2,2,4,224,At Risk
79759,770,1,247.53999710083008,2,2,4,224,At Risk
36165,569,1,257.43999671936035,2,2,4,224,At Risk
86058,480,1,177,2,2,4,224,At Risk
896,557,1,229.18999862670898,2,2,4,224,At Risk
25350,563,1,229.67000579833984,2,2,4,224,At Risk
78844,614,1,169,2,2,4,224,At Risk
94098,410,1,181.34000015258789,2,2,4,224,At Risk
11745,596,1,166.41000080108643,2,2,4,224,At Risk
46391,732,1,204.5,2,2,4,224,At Risk
73816,497,1,290.07000350952148,2,2,4,224,At Risk
95470,430,1,215,2,2,4,224,At Risk
53453,782,1,311.47000026702881,2,2,4,224,At Risk
5949,529,1,160,2,2,4,224,At Risk
69964,578,1,172.19999694824219,2,2,4,224,At Risk
20139,721,1,568.4900016784668,2,2,4,224,At Risk
50549,471,1,178.5,2,2,4,224,At Risk
91032,726,1,190.44999694824219,2,2,4,224,At Risk
9670,606,1,286.87999725341797,2,2,4,224,At Risk
26602,534,1,249.1400032043457,2,2,4,224,At Risk
28537,591,1,414.91999816894531,2,2,4,224,At Risk
68463,618,1,208.98999977111816,2,2,4,224,At Risk
55234,451,1,329.92999649047852,2,2,4,224,At Risk
34885,522,1,208.81000137329102,2,2,4,224,At Risk
47169,611,1,402.97000122070312,2,2,4,224,At Risk
27327,583,1,205.98000144958496,2,2,4,224,At Risk
98824,774,1,161,2,2,4,224,At Risk
10355,573,1,231.80000305175781,2,2,4,224,At Risk
93893,556,1,227.51000213623047,2,2,4,224,At Risk
98979,674,1,223.5,2,2,4,224,At Risk
90998,755,1,201,2,2,4,224,At Risk
40453,463,1,175,2,2,4,224,At Risk
59744,539,1,13.75,2,3,1,231,At Risk
57731,682,1,8.9499998092651367,2,3,1,231,At Risk
78190,600,1,13.9399995803833,2,3,1,231,At Risk
62987,533,1,21.979999542236328,2,3,1,231,At Risk
80242,716,1,11.579999923706056,2,3,1,231,At Risk
42839,438,1,8.819999694824217,2,3,1,231,At Risk
20283,712,1,25,2,3,1,231,At Risk
21793,730,1,17,2,3,1,231,At Risk
83159,475,1,37.609999656677246,2,3,1,231,At Risk
61562,448,1,24.069999694824215,2,3,1,231,At Risk
27152,477,1,29.989999771118164,2,3,1,231,At Risk
40464,553,1,16.530000686645508,2,3,1,231,At Risk
96273,452,1,19,2,3,1,231,At Risk
71569,537,1,15,2,3,1,231,At Risk
96812,546,1,20,2,3,1,231,At Risk
5724,534,1,11.680000305175779,2,3,1,231,At Risk
10362,666,1,36.979999542236328,2,3,1,231,At Risk
23023,562,1,20,2,3,1,231,At Risk
52815,616,1,22.989999771118164,2,3,1,231,At Risk
17235,656,1,22.950000762939453,2,3,1,231,At Risk
49494,486,1,24.989999771118164,2,3,1,231,At Risk
31361,783,1,4.9899997711181641,2,3,1,231,At Risk
64046,511,1,0.0199999995529651,2,3,1,231,At Risk
16206,602,1,13.989999771118164,2,3,1,231,At Risk
2444,745,1,20,2,3,1,231,At Risk
13776,594,1,12,2,3,1,231,At Risk
96697,461,1,37.950000762939446,2,3,1,231,At Risk
93289,486,1,12.989999771118164,2,3,1,231,At Risk
83091,574,1,10.619999885559082,2,3,1,231,At Risk
49870,485,1,23.979999542236328,2,3,1,231,At Risk
84371,682,1,24.989999771118164,2,3,1,231,At Risk
24826,712,1,16.950000762939453,2,3,1,231,At Risk
22210,740,1,29.989999771118164,2,3,1,231,At Risk
35583,737,1,29.989999771118164,2,3,1,231,At Risk
99700,494,1,29,2,3,1,231,At Risk
17015,760,1,35.959999084472656,2,3,1,231,At Risk
41347,562,1,11.949999809265137,2,3,1,231,At Risk
81970,534,1,25,2,3,1,231,At Risk
69275,421,1,36.950000762939446,2,3,1,231,At Risk
70075,441,1,12.800000190734863,2,3,1,231,At Risk
46756,555,1,25,2,3,1,231,At Risk
36752,614,1,22.5,2,3,1,231,At Risk
63793,444,1,13.989999771118164,2,3,1,231,At Risk
40700,457,1,34.229999542236328,2,3,1,231,At Risk
54803,524,1,14.989999771118164,2,3,1,231,At Risk
2774,613,1,24.950000762939453,2,3,1,231,At Risk
98580,599,1,29,2,3,1,231,At Risk
88422,589,1,34.900001525878906,2,3,1,231,At Risk
86820,564,1,10.949999809265137,2,3,1,231,At Risk
48643,429,1,32,2,3,1,231,At Risk
8912,801,1,29.989999771118164,2,3,1,231,At Risk
77651,477,1,19.989999771118164,2,3,1,231,At Risk
12427,496,1,20,2,3,1,231,At Risk
77197,660,1,24.989999771118164,2,3,1,231,At Risk
86022,724,1,12.989999771118164,2,3,1,231,At Risk
9666,416,1,19.670000076293945,2,3,1,231,At Risk
37167,483,1,9.8299999237060547,2,3,1,231,At Risk
9229,799,1,34.9900016784668,2,3,1,231,At Risk
55426,600,1,28.430000305175781,2,3,1,231,At Risk
3573,625,1,11.989999771118164,2,3,1,231,At Risk
37012,533,1,25,2,3,1,231,At Risk
15759,567,1,8.9899997711181641,2,3,1,231,At Risk
40153,809,1,36,2,3,1,231,At Risk
32331,479,1,19.989999771118164,2,3,1,231,At Risk
1031,612,1,15,2,3,1,231,At Risk
24696,438,1,16,2,3,1,231,At Risk
21769,765,1,8.9899997711181641,2,3,1,231,At Risk
1402,795,1,34,2,3,1,231,At Risk
68552,709,1,36.880001068115234,2,3,1,231,At Risk
66728,736,1,12.949999809265137,2,3,1,231,At Risk
60453,536,1,18,2,3,1,231,At Risk
84095,803,1,7,2,3,1,231,At Risk
13235,429,1,26,2,3,1,231,At Risk
66686,594,1,30,2,3,1,231,At Risk
23253,433,1,21.989999771118164,2,3,1,231,At Risk
30685,431,1,29.989999771118164,2,3,1,231,At Risk
3410,649,1,14,2,3,1,231,At Risk
78439,535,1,29,2,3,1,231,At Risk
95550,646,1,24,2,3,1,231,At Risk
36956,436,1,27.989999771118164,2,3,1,231,At Risk
54712,485,1,35,2,3,1,231,At Risk
26065,687,1,36.25,2,3,1,231,At Risk
24580,447,1,25,2,3,1,231,At Risk
47794,437,1,36.450000762939446,2,3,1,231,At Risk
60170,700,1,34.9900016784668,2,3,1,231,At Risk
32520,490,1,16.850000381469727,2,3,1,231,At Risk
45140,522,1,19.950000762939453,2,3,1,231,At Risk
32585,720,1,25,2,3,1,231,At Risk
42538,743,1,23,2,3,1,231,At Risk
59811,612,1,33.549999237060547,2,3,1,231,At Risk
80044,750,1,20.020000457763672,2,3,1,231,At Risk
55895,459,1,11.680000305175779,2,3,1,231,At Risk
13046,592,1,22.770000457763672,2,3,1,231,At Risk
7728,731,1,8.9899997711181641,2,3,1,231,At Risk
72399,461,1,35.950000762939453,2,3,1,231,At Risk
71902,518,1,18,2,3,1,231,At Risk
13827,665,1,23.450000762939453,2,3,1,231,At Risk
31129,576,1,32.450000762939453,2,3,1,231,At Risk
35056,619,1,18,2,3,1,231,At Risk
54795,618,1,25,2,3,1,231,At Risk
87271,454,1,29.989999771118164,2,3,1,231,At Risk
43038,440,1,25,2,3,1,231,At Risk
83324,730,1,13.989999771118164,2,3,1,231,At Risk
86687,487,1,10.989999771118164,2,3,1,231,At Risk
80794,766,1,25,2,3,1,231,At Risk
11339,581,1,24.989999771118164,2,3,1,231,At Risk
11638,639,1,34,2,3,1,231,At Risk
96376,425,1,12.590000152587892,2,3,1,231,At Risk
1900,476,1,18.889999389648441,2,3,1,231,At Risk
12813,713,1,30,2,3,1,231,At Risk
81587,517,1,15.1899995803833,2,3,1,231,At Risk
48702,579,1,14.079999923706056,2,3,1,231,At Risk
73129,429,1,20,2,3,1,231,At Risk
81455,529,1,34.9900016784668,2,3,1,231,At Risk
967,424,1,24.989999771118164,2,3,1,231,At Risk
23074,578,1,29.989999771118164,2,3,1,231,At Risk
38507,500,1,36.860000610351562,2,3,1,231,At Risk
49781,441,1,22.950000762939453,2,3,1,231,At Risk
38063,660,1,28.899999618530277,2,3,1,231,At Risk
94731,794,1,22.109999656677246,2,3,1,231,At Risk
75153,703,1,36.9900016784668,2,3,1,231,At Risk
24314,440,1,17.989999771118164,2,3,1,231,At Risk
12607,444,1,32.900001525878906,2,3,1,231,At Risk
16663,498,1,29.409999847412109,2,3,1,231,At Risk
75221,472,1,17.5,2,3,1,231,At Risk
96499,485,1,19.989999771118164,2,3,1,231,At Risk
48416,546,1,34.979999542236328,2,3,1,231,At Risk
99045,428,1,12.989999771118164,2,3,1,231,At Risk
163,430,1,5.9899997711181641,2,3,1,231,At Risk
30684,498,1,19.989999771118164,2,3,1,231,At Risk
57460,461,1,5.4899997711181641,2,3,1,231,At Risk
58904,530,1,24.989999771118164,2,3,1,231,At Risk
23675,478,1,24,2,3,1,231,At Risk
45549,765,1,29.989999771118164,2,3,1,231,At Risk
10289,603,1,17.989999771118164,2,3,1,231,At Risk
38787,706,1,22,2,3,1,231,At Risk
13999,583,1,36.9900016784668,2,3,1,231,At Risk
32005,683,1,34.310001373291016,2,3,1,231,At Risk
12802,498,1,15,2,3,1,231,At Risk
89887,488,1,21.950000762939453,2,3,1,231,At Risk
18634,520,1,27,2,3,1,231,At Risk
1928,625,1,27,2,3,1,231,At Risk
89205,512,1,31.75,2,3,1,231,At Risk
96384,457,1,17.989999771118164,2,3,1,231,At Risk
65993,582,1,29.5,2,3,1,231,At Risk
83778,523,1,25,2,3,1,231,At Risk
6735,522,1,19.989999771118164,2,3,1,231,At Risk
8790,414,1,25,2,3,1,231,At Risk
93243,630,1,25.989999771118164,2,3,1,231,At Risk
33142,549,1,31.989999771118164,2,3,1,231,At Risk
55950,552,1,8.9899997711181641,2,3,1,231,At Risk
9316,803,1,25,2,3,1,231,At Risk
21407,692,1,17.979999542236328,2,3,1,231,At Risk
31462,470,1,34.599998474121094,2,3,1,231,At Risk
83017,650,1,26.989999771118164,2,3,1,231,At Risk
6486,449,1,16.989999771118164,2,3,1,231,At Risk
78774,635,1,37.5,2,3,1,231,At Risk
39108,422,1,13.5,2,3,1,231,At Risk
51497,589,1,34.9900016784668,2,3,1,231,At Risk
1221,810,1,37.970001220703125,2,3,1,231,At Risk
89539,513,1,27.989999771118164,2,3,1,231,At Risk
71782,717,1,29.989999771118164,2,3,1,231,At Risk
45432,790,1,19.989999771118164,2,3,1,231,At Risk
57416,703,1,18.989999771118164,2,3,1,231,At Risk
15908,748,1,7.9899997711181632,2,3,1,231,At Risk
96123,719,1,22,2,3,1,231,At Risk
44052,456,1,30,2,3,1,231,At Risk
14703,434,1,19.989999771118164,2,3,1,231,At Risk
932,582,1,8.9799995422363281,2,3,1,231,At Risk
20111,576,1,25,2,3,1,231,At Risk
31875,594,1,15.989999771118164,2,3,1,231,At Risk
23382,669,1,30.090000152587887,2,3,1,231,At Risk
68216,428,1,21.979999542236328,2,3,1,231,At Risk
67468,425,1,32.9900016784668,2,3,1,231,At Risk
76407,558,1,27.989999771118164,2,3,1,231,At Risk
6321,731,1,22.260000228881839,2,3,1,231,At Risk
38624,733,1,26.979999542236328,2,3,1,231,At Risk
85765,416,1,37.439998626708977,2,3,1,231,At Risk
93863,498,1,32,2,3,1,231,At Risk
19089,657,1,30.950000762939453,2,3,1,231,At Risk
92450,779,1,8.9899997711181641,2,3,1,231,At Risk
2209,418,1,34.279998779296875,2,3,1,231,At Risk
53108,519,1,29.989999771118164,2,3,1,231,At Risk
42201,415,1,24.989999771118164,2,3,1,231,At Risk
57131,416,1,17.989999771118164,2,3,1,231,At Risk
1483,624,1,1.950000047683716,2,3,1,231,At Risk
8414,596,1,24.899999618530277,2,3,1,231,At Risk
83315,548,1,19.989999771118164,2,3,1,231,At Risk
70592,812,1,38,2,3,1,231,At Risk
27062,793,1,11.899999618530272,2,3,1,231,At Risk
13268,537,1,35,2,3,1,231,At Risk
75988,661,1,30,2,3,1,231,At Risk
42515,743,1,25.8799991607666,2,3,1,231,At Risk
70130,580,1,28,2,3,1,231,At Risk
5431,470,1,13.989999771118164,2,3,1,231,At Risk
51463,611,1,28,2,3,1,231,At Risk
83815,431,1,29.989999771118164,2,3,1,231,At Risk
78268,802,1,37.950000762939446,2,3,1,231,At Risk
87932,609,1,35.959999084472656,2,3,1,231,At Risk
94816,483,1,20,2,3,1,231,At Risk
64656,781,1,24.5,2,3,1,231,At Risk
32873,639,1,22.989999771118164,2,3,1,231,At Risk
74540,702,1,25,2,3,1,231,At Risk
15607,639,1,2.9900000095367432,2,3,1,231,At Risk
3291,517,1,33.919998168945312,2,3,1,231,At Risk
2786,549,1,25,2,3,1,231,At Risk
99096,571,1,20.989999771118164,2,3,1,231,At Risk
54327,720,1,24.989999771118164,2,3,1,231,At Risk
72174,437,1,36,2,3,1,231,At Risk
15488,468,1,22.989999771118164,2,3,1,231,At Risk
71412,539,1,25,2,3,1,231,At Risk
89008,448,1,5.3299999237060556,2,3,1,231,At Risk
2976,599,1,16.979999542236328,2,3,1,231,At Risk
60769,585,1,36,2,3,1,231,At Risk
27235,526,1,4.1500000953674316,2,3,1,231,At Risk
40170,777,1,32,2,3,1,231,At Risk
21061,515,1,21.989999771118164,2,3,1,231,At Risk
69101,747,1,15.989999771118164,2,3,1,231,At Risk
11221,613,1,5.8299999237060556,2,3,1,231,At Risk
65965,766,1,11.050000190734863,2,3,1,231,At Risk
7497,657,1,28.950000047683716,2,3,1,231,At Risk
36450,485,1,31.590000152587887,2,3,1,231,At Risk
37904,479,1,23.989999771118164,2,3,1,231,At Risk
27902,614,1,16.3799991607666,2,3,1,231,At Risk
96941,599,1,9.2700004577636737,2,3,1,231,At Risk
4942,746,1,7.9600000381469727,2,3,1,231,At Risk
62982,777,1,15.949999809265137,2,3,1,231,At Risk
75751,726,1,15,2,3,1,231,At Risk
69304,488,1,14.989999771118164,2,3,1,231,At Risk
69152,446,1,26.709999084472656,2,3,1,231,At Risk
15912,742,1,32.950000762939453,2,3,1,231,At Risk
68462,576,1,13.949999809265137,2,3,1,231,At Risk
44395,496,1,16.979999542236328,2,3,1,231,At Risk
5787,778,1,29.979999542236328,2,3,1,231,At Risk
41821,702,1,8.9899997711181641,2,3,1,231,At Risk
18966,667,1,23.420000076293945,2,3,1,231,At Risk
90880,414,1,10.489999771118164,2,3,1,231,At Risk
73574,601,1,28.989999771118164,2,3,1,231,At Risk
4109,796,1,15.470000267028809,2,3,1,231,At Risk
88069,574,1,21.989999771118164,2,3,1,231,At Risk
87315,612,1,27.979999542236328,2,3,1,231,At Risk
3543,485,1,29.409999847412109,2,3,1,231,At Risk
73911,580,1,14.989999771118164,2,3,1,231,At Risk
29893,416,1,36.169998168945312,2,3,1,231,At Risk
17081,480,1,14.5,2,3,1,231,At Risk
8933,653,1,11.989999771118164,2,3,1,231,At Risk
78321,443,1,25,2,3,1,231,At Risk
38659,644,1,24.989999771118164,2,3,1,231,At Risk
26842,728,1,25,2,3,1,231,At Risk
41608,490,1,25,2,3,1,231,At Risk
30276,653,1,35.979999542236328,2,3,1,231,At Risk
16044,648,1,21.950000762939453,2,3,1,231,At Risk
26957,742,1,25,2,3,1,231,At Risk
26426,739,1,32,2,3,1,231,At Risk
93827,520,1,35,2,3,1,231,At Risk
40447,677,1,36.9900016784668,2,3,1,231,At Risk
62568,620,1,13.590000152587892,2,3,1,231,At Risk
75438,485,1,25,2,3,1,231,At Risk
83226,524,1,12.989999771118164,2,3,1,231,At Risk
95250,442,1,29,2,3,1,231,At Risk
81517,577,1,15.989999771118164,2,3,1,231,At Risk
92449,783,1,29,2,3,1,231,At Risk
27877,511,1,16.239999771118164,2,3,1,231,At Risk
30116,528,1,25,2,3,1,231,At Risk
67756,658,1,22.989999771118164,2,3,1,231,At Risk
77702,724,1,25,2,3,1,231,At Risk
7192,530,1,28.779999732971191,2,3,1,231,At Risk
74905,697,1,26.989999771118164,2,3,1,231,At Risk
64803,781,1,25,2,3,1,231,At Risk
80329,596,1,15,2,3,1,231,At Risk
48780,674,1,34.9900016784668,2,3,1,231,At Risk
95567,766,1,30.579999923706051,2,3,1,231,At Risk
23826,781,1,19.989999771118164,2,3,1,231,At Risk
8452,707,1,34.9900016784668,2,3,1,231,At Risk
30191,728,1,11.340000152587892,2,3,1,231,At Risk
26651,633,1,3.5,2,3,1,231,At Risk
21873,411,1,19.209999084472656,2,3,1,231,At Risk
50208,594,1,34.5,2,3,1,231,At Risk
72386,518,1,9.9499998092651367,2,3,1,231,At Risk
55842,419,1,26.950000762939453,2,3,1,231,At Risk
28396,430,1,24.950000762939453,2,3,1,231,At Risk
70908,667,1,19.989999771118164,2,3,1,231,At Risk
96743,506,1,12,2,3,1,231,At Risk
79454,722,1,19.5,2,3,1,231,At Risk
43723,595,1,36.880001068115234,2,3,1,231,At Risk
19000,619,1,19.989999771118164,2,3,1,231,At Risk
74509,605,1,10.369999885559082,2,3,1,231,At Risk
8539,572,1,24,2,3,1,231,At Risk
47888,421,1,27.770000457763672,2,3,1,231,At Risk
5457,561,1,25,2,3,1,231,At Risk
21701,719,1,16.420000076293945,2,3,1,231,At Risk
37498,529,1,32,2,3,1,231,At Risk
63690,529,1,28,2,3,1,231,At Risk
94838,446,1,14.949999809265137,2,3,1,231,At Risk
9811,412,1,19.989999771118164,2,3,1,231,At Risk
70956,690,1,25,2,3,1,231,At Risk
12984,741,1,25,2,3,1,231,At Risk
87129,591,1,7.9899997711181632,2,3,1,231,At Risk
59086,434,1,36.9900016784668,2,3,1,231,At Risk
84071,762,1,10.989999771118164,2,3,1,231,At Risk
65126,608,1,18.989999771118164,2,3,1,231,At Risk
6498,508,1,27.319999694824215,2,3,1,231,At Risk
88861,639,1,22.780000686645508,2,3,1,231,At Risk
56091,763,1,20.899999618530277,2,3,1,231,At Risk
39528,590,1,7.8499999046325684,2,3,1,231,At Risk
19948,429,1,31.989999771118164,2,3,1,231,At Risk
19437,451,1,29.950000762939453,2,3,1,231,At Risk
48635,701,1,11.4399995803833,2,3,1,231,At Risk
9856,594,1,13,2,3,1,231,At Risk
7945,702,1,35.979999542236328,2,3,1,231,At Risk
82026,412,1,9.5,2,3,1,231,At Risk
814,425,1,34.819999694824219,2,3,1,231,At Risk
90925,418,1,31.5,2,3,1,231,At Risk
65841,468,1,12.989999771118164,2,3,1,231,At Risk
25343,556,1,15.989999771118164,2,3,1,231,At Risk
57685,715,1,21.950000762939453,2,3,1,231,At Risk
18385,665,1,35,2,3,1,231,At Risk
11283,673,1,23.049999237060547,2,3,1,231,At Risk
40752,696,1,29.450000762939453,2,3,1,231,At Risk
6674,451,1,26.979999542236328,2,3,1,231,At Risk
21756,670,1,25,2,3,1,231,At Risk
29017,456,1,25.5600004196167,2,3,1,231,At Risk
84843,455,1,34.9900016784668,2,3,1,231,At Risk
82185,573,1,29.989999771118164,2,3,1,231,At Risk
52524,453,1,31.920000076293945,2,3,1,231,At Risk
75762,486,1,12,2,3,1,231,At Risk
73277,647,1,4.9499998092651367,2,3,1,231,At Risk
42065,620,1,25,2,3,1,231,At Risk
89826,563,1,9.8900003433227539,2,3,1,231,At Risk
57419,795,1,21.989999771118164,2,3,1,231,At Risk
78636,659,1,7.9499998092651358,2,3,1,231,At Risk
75954,526,1,25,2,3,1,231,At Risk
45777,759,1,37.979999542236328,2,3,1,231,At Risk
57769,698,1,21.989999771118164,2,3,1,231,At Risk
56732,444,1,14.989999771118164,2,3,1,231,At Risk
55415,621,1,28.350000381469727,2,3,1,231,At Risk
23912,422,1,17.950000762939453,2,3,1,231,At Risk
17312,598,1,25,2,3,1,231,At Risk
33097,692,1,34.9900016784668,2,3,1,231,At Risk
260,764,1,14.989999771118164,2,3,1,231,At Risk
38517,519,1,25.950000762939453,2,3,1,231,At Risk
59456,450,1,20.409999847412109,2,3,1,231,At Risk
33016,664,1,12,2,3,1,231,At Risk
41482,627,1,7.4600000381469727,2,3,1,231,At Risk
22308,594,1,34.979999542236328,2,3,1,231,At Risk
59495,536,1,34.970001220703125,2,3,1,231,At Risk
67717,649,1,10.739999771118164,2,3,1,231,At Risk
65618,460,1,19.989999771118164,2,3,1,231,At Risk
97172,530,1,8.9499998092651367,2,3,1,231,At Risk
37857,633,1,26.5,2,3,1,231,At Risk
37910,727,1,32,2,3,1,231,At Risk
42095,456,1,9.9899997711181641,2,3,1,231,At Risk
8638,616,1,30.959999084472656,2,3,1,231,At Risk
86720,699,1,34.889999389648438,2,3,1,231,At Risk
48608,646,1,33.950000762939453,2,3,1,231,At Risk
9077,707,1,15.300000190734863,2,3,1,231,At Risk
49300,731,1,13.930000305175779,2,3,1,231,At Risk
89604,558,1,26.950000762939453,2,3,1,231,At Risk
79939,439,1,23.399999618530277,2,3,1,231,At Risk
96347,783,1,12.989999771118164,2,3,1,231,At Risk
38733,464,1,18,2,3,1,231,At Risk
51602,449,1,25,2,3,1,231,At Risk
86060,698,1,29.5,2,3,1,231,At Risk
73313,577,1,34,2,3,1,231,At Risk
1075,637,1,34.5,2,3,1,231,At Risk
85157,531,1,12.989999771118164,2,3,1,231,At Risk
69709,471,1,32,2,3,1,231,At Risk
22899,791,1,17.989999771118164,2,3,1,231,At Risk
43589,536,1,34.2400016784668,2,3,1,231,At Risk
80212,624,1,29.989999771118164,2,3,1,231,At Risk
55340,587,1,19.950000762939453,2,3,1,231,At Risk
82757,610,1,24.950000762939453,2,3,1,231,At Risk
66763,647,1,14.5,2,3,1,231,At Risk
67974,482,1,28.950000762939453,2,3,1,231,At Risk
88178,420,1,27.700000762939453,2,3,1,231,At Risk
4624,727,1,25,2,3,1,231,At Risk
76364,757,1,19.950000762939453,2,3,1,231,At Risk
37123,606,1,12.989999771118164,2,3,1,231,At Risk
66542,502,1,36.950000762939446,2,3,1,231,At Risk
97749,496,1,37.2599983215332,2,3,1,231,At Risk
88713,540,1,36,2,3,1,231,At Risk
93134,466,1,23.399999618530277,2,3,1,231,At Risk
36367,581,1,18.989999771118164,2,3,1,231,At Risk
86499,423,1,12.989999771118164,2,3,1,231,At Risk
46344,774,1,8,2,3,1,231,At Risk
69245,453,1,35,2,3,1,231,At Risk
3463,735,1,12.829999923706056,2,3,1,231,At Risk
44258,740,1,7,2,3,1,231,At Risk
4077,651,1,18.569999694824215,2,3,1,231,At Risk
